"","oid","card","choice1","cost1","sq1","mplants1","hplants1","lnative1","hnative1","mpollin1","hpollin1","whiapp1","bluapp1","allapp1","av1","choice2","cost2","sq2","mplants2","hplants2","lnative2","hnative2","mpollin2","hpollin2","whiapp2","bluapp2","allapp2","av2","choice3","cost3","sq3","mplants3","hplants3","lnative3","hnative3","mpollin3","hpollin3","whiapp3","bluapp3","allapp3","av3","choice4","cost4","sq4","mplants4","hplants4","lnative4","hnative4","mpollin4","hpollin4","whiapp4","bluapp4","allapp4","av4","choice","asc1","asc2","asc3","asc4"
"2057",368,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2058",368,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2059",369,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2060",369,6,1,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2061",369,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2062",369,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2063",369,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2064",369,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2065",370,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,1,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2066",370,6,1,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2067",370,7,1,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2068",370,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2069",370,10,1,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2070",370,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2071",373,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2072",373,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2073",373,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2074",373,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2075",373,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2076",373,11,0,5,0,1,0,0,1,0,0,0,0,1,1,1,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2077",374,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,1,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2078",374,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2079",374,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2080",374,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2081",374,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2082",374,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2083",375,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2084",375,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2085",375,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2086",375,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2087",375,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2088",375,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2089",376,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2090",376,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2091",376,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2092",376,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2093",376,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2094",376,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2095",377,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2096",377,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2097",377,7,1,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2098",377,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2099",377,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2100",377,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2101",378,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,1,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2102",378,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2103",378,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2104",378,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2105",378,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2106",378,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2107",379,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2108",379,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2109",379,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2110",379,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2111",379,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2112",379,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2113",380,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2114",380,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2115",380,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2116",380,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2117",380,10,1,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2118",380,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2119",381,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2120",381,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2121",381,7,1,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2122",381,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2123",381,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2124",381,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2125",382,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2126",382,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2127",382,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2128",382,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2129",382,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2130",382,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2131",383,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2132",383,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2133",383,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2134",383,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2135",383,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2136",383,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2137",384,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2138",384,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2139",384,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,1,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2140",384,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2141",384,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2142",384,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2143",385,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,1,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2144",385,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2145",385,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2146",385,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2147",385,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2148",385,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2149",386,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,1,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2150",386,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2151",386,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2152",386,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2153",386,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2154",386,11,1,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2155",387,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2156",387,6,0,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2157",387,7,0,5,0,1,0,0,1,0,0,1,0,0,1,0,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2158",387,8,0,40,0,1,0,1,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2159",387,10,0,60,0,0,1,1,0,1,0,0,1,0,1,0,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2160",387,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,0,10,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"2161",388,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2162",388,6,1,40,0,0,0,1,0,0,1,0,0,1,1,0,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2163",388,7,0,5,0,1,0,0,1,0,0,1,0,0,1,1,40,0,1,0,0,1,0,1,0,0,1,1,0,10,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2164",388,8,0,40,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2165",388,10,0,60,0,0,1,1,0,1,0,0,1,0,1,1,20,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"2166",388,11,0,5,0,1,0,0,1,0,0,0,0,1,1,0,20,0,1,0,1,0,1,0,0,0,1,1,1,10,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"2167",389,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2168",389,6,0,40,0,0,0,1,0,0,1,0,0,1,1,1,40,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
