"","id","oid","ind","alt","block","card","plants","native","pollin","appear","cost","choice","sq","city","Income","sur","type","freqv","timev","travelt","PlantGuess","plrich","NativeGuess","natper","ColourGuess","PollinGuess","Gender","age","AgeLevel","Education","Employment","CNS_ScaleMean","Charity","park...34","park...35","visittime","traveltime","dogs","adults","child","Task","plantsA","plantsB","plantsC","plantsD","nativeA","nativeB","nativeC","nativeD","pollinA","pollinB","pollinC","pollinD","appearA","appearB","appearC","appearD","costA","costB","costC","costD","ID"
"9902",10478,437,413,2,2,8,0,0,2,0,5,1,0,3,36400,1,2,5,5,15,11,24,50,0.6818182,3,5,1,2,25,5,1,4.615384615,0,"Pilrig_Perrenial",12,5,15,0,2,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,413
"9907",10483,437,413,3,2,10,0,1,1,0,5,1,0,3,36400,1,2,5,5,15,11,24,50,0.6818182,3,5,1,2,25,5,1,4.615384615,0,"Pilrig_Perrenial",12,5,15,0,2,0,5,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,413
"9909",10485,437,413,1,2,11,1,1,0,3,5,1,0,3,36400,1,2,5,5,15,11,24,50,0.6818182,3,5,1,2,25,5,1,4.615384615,0,"Pilrig_Perrenial",12,5,15,0,2,0,6,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,413
"9915",10491,438,414,3,2,3,1,0,0,3,60,1,0,3,36400,1,2,5,20,3,6,24,100,0.6818182,3,4,0,5,55,5,1,6.538461538,1,"Pilrig_Perrenial",12,20,3,0,1,0,1,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,414
"9917",10493,438,414,1,2,6,0,-1,2,3,40,1,0,3,36400,1,2,5,20,3,6,24,100,0.6818182,3,4,0,5,55,5,1,6.538461538,1,"Pilrig_Perrenial",12,20,3,0,1,0,2,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,414
"9922",10498,438,414,2,2,7,1,1,2,3,40,1,0,3,36400,1,2,5,20,3,6,24,100,0.6818182,3,4,0,5,55,5,1,6.538461538,1,"Pilrig_Perrenial",12,20,3,0,1,0,3,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,414
"9925",10501,438,414,1,2,8,1,-1,1,1,40,1,0,3,36400,1,2,5,20,3,6,24,100,0.6818182,3,4,0,5,55,5,1,6.538461538,1,"Pilrig_Perrenial",12,20,3,0,1,0,4,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,414
"9930",10506,438,414,2,2,10,2,0,1,3,20,1,0,3,36400,1,2,5,20,3,6,24,100,0.6818182,3,4,0,5,55,5,1,6.538461538,1,"Pilrig_Perrenial",12,20,3,0,1,0,5,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,414
"9935",10511,438,414,3,2,11,1,1,2,0,10,1,0,3,36400,1,2,5,20,3,6,24,100,0.6818182,3,4,0,5,55,5,1,6.538461538,1,"Pilrig_Perrenial",12,20,3,0,1,0,6,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,414
"9939",10515,439,415,3,2,3,1,0,0,3,60,1,0,3,26000,1,2,1,5,5,1,24,75,0.6818182,2,4,1,4,45,5,1,4.153846154,0,"Pilrig_Perrenial",12,5,5,0,2,1,1,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,415
"9942",10518,439,415,2,2,6,2,1,0,1,40,1,0,3,26000,1,2,1,5,5,1,24,75,0.6818182,2,4,1,4,45,5,1,4.153846154,0,"Pilrig_Perrenial",12,5,5,0,2,1,2,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,415
"9946",10522,439,415,2,2,7,1,1,2,3,40,1,0,3,26000,1,2,1,5,5,1,24,75,0.6818182,2,4,1,4,45,5,1,4.153846154,0,"Pilrig_Perrenial",12,5,5,0,2,1,3,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,415
"9951",10527,439,415,3,2,8,2,1,0,3,40,1,0,3,26000,1,2,1,5,5,1,24,75,0.6818182,2,4,1,4,45,5,1,4.153846154,0,"Pilrig_Perrenial",12,5,5,0,2,1,4,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,415
"9955",10531,439,415,3,2,10,0,1,1,0,5,1,0,3,26000,1,2,1,5,5,1,24,75,0.6818182,2,4,1,4,45,5,1,4.153846154,0,"Pilrig_Perrenial",12,5,5,0,2,1,5,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,415
"9959",10535,439,415,3,2,11,1,1,2,0,10,1,0,3,26000,1,2,1,5,5,1,24,75,0.6818182,2,4,1,4,45,5,1,4.153846154,0,"Pilrig_Perrenial",12,5,5,0,2,1,6,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,415
"9961",10537,440,416,1,2,3,2,1,2,0,0,1,0,3,26000,1,2,1,20,35,6,24,0,0.6777778,3,3,1,6,65,1,4,6.692307692,0,"St_Marks_Perrenial",16,20,35,1,2,0,1,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,416
"9967",10543,440,416,3,2,6,0,-1,2,2,5,1,0,3,26000,1,2,1,20,35,6,24,0,0.6777778,3,3,1,6,65,1,4,6.692307692,0,"St_Marks_Perrenial",16,20,35,1,2,0,2,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,416
"9971",10547,440,416,3,2,7,2,-1,2,1,10,1,0,3,26000,1,2,1,20,35,6,24,0,0.6777778,3,3,1,6,65,1,4,6.692307692,0,"St_Marks_Perrenial",16,20,35,1,2,0,3,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,416
"9974",10550,440,416,2,2,8,0,0,2,0,5,1,0,3,26000,1,2,1,20,35,6,24,0,0.6777778,3,3,1,6,65,1,4,6.692307692,0,"St_Marks_Perrenial",16,20,35,1,2,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,416
"9978",10554,440,416,2,2,10,2,0,1,3,20,1,0,3,26000,1,2,1,20,35,6,24,0,0.6777778,3,3,1,6,65,1,4,6.692307692,0,"St_Marks_Perrenial",16,20,35,1,2,0,5,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,416
"9981",10557,440,416,1,2,11,1,1,0,3,5,1,0,3,26000,1,2,1,20,35,6,24,0,0.6777778,3,3,1,6,65,1,4,6.692307692,0,"St_Marks_Perrenial",16,20,35,1,2,0,6,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,416
"9986",10562,441,417,2,2,3,0,-1,0,2,10,1,0,3,15559,1,2,1,30,10,11,24,100,0.6777778,5,5,0,6,65,3,4,6,0,"St_Marks_Perrenial",16,30,10,1,2,0,1,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,417
"9991",10567,441,417,3,2,6,0,-1,2,2,5,1,0,3,15559,1,2,1,30,10,11,24,100,0.6777778,5,5,0,6,65,3,4,6,0,"St_Marks_Perrenial",16,30,10,1,2,0,2,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,417
"9995",10571,441,417,3,2,7,2,-1,2,1,10,1,0,3,15559,1,2,1,30,10,11,24,100,0.6777778,5,5,0,6,65,3,4,6,0,"St_Marks_Perrenial",16,30,10,1,2,0,3,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,417
"10000",10576,441,417,4,2,8,0,0,0,0,0,1,1,3,15559,1,2,1,30,10,11,24,100,0.6777778,5,5,0,6,65,3,4,6,0,"St_Marks_Perrenial",16,30,10,1,2,0,4,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,417
"10004",10580,441,417,4,2,10,0,0,0,0,0,1,1,3,15559,1,2,1,30,10,11,24,100,0.6777778,5,5,0,6,65,3,4,6,0,"St_Marks_Perrenial",16,30,10,1,2,0,5,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,417
"10008",10584,441,417,4,2,11,0,0,0,0,0,1,1,3,15559,1,2,1,30,10,11,24,100,0.6777778,5,5,0,6,65,3,4,6,0,"St_Marks_Perrenial",16,30,10,1,2,0,6,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,417
"10012",10588,442,418,4,2,3,0,0,0,0,0,1,1,3,10400,1,2,2,5,10,1,24,25,0.6777778,3,5,1,3,35,5,1,6.538461538,0,"St_Marks_Perrenial",16,5,10,1,2,0,1,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,418
"10015",10591,442,418,3,2,6,0,-1,2,2,5,1,0,3,10400,1,2,2,5,10,1,24,25,0.6777778,3,5,1,3,35,5,1,6.538461538,0,"St_Marks_Perrenial",16,5,10,1,2,0,2,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,418
"10017",10593,442,418,1,2,7,1,1,0,1,5,1,0,3,10400,1,2,2,5,10,1,24,25,0.6777778,3,5,1,3,35,5,1,6.538461538,0,"St_Marks_Perrenial",16,5,10,1,2,0,3,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,418
"10024",10600,442,418,4,2,8,0,0,0,0,0,1,1,3,10400,1,2,2,5,10,1,24,25,0.6777778,3,5,1,3,35,5,1,6.538461538,0,"St_Marks_Perrenial",16,5,10,1,2,0,4,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,418
"10026",10602,442,418,2,2,10,2,0,1,3,20,1,0,3,10400,1,2,2,5,10,1,24,25,0.6777778,3,5,1,3,35,5,1,6.538461538,0,"St_Marks_Perrenial",16,5,10,1,2,0,5,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,418
"10029",10605,442,418,1,2,11,1,1,0,3,5,1,0,3,10400,1,2,2,5,10,1,24,25,0.6777778,3,5,1,3,35,5,1,6.538461538,0,"St_Marks_Perrenial",16,5,10,1,2,0,6,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,418
"10034",10610,443,419,2,2,3,0,-1,0,2,10,1,0,3,52000,1,2,2,45,10,30,24,75,0.6777778,4,5,0,3,35,5,1,4.846153846,1,"St_Marks_Perrenial",16,45,10,1,3,0,1,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,419
"10037",10613,443,419,1,2,6,0,-1,2,3,40,1,0,3,52000,1,2,2,45,10,30,24,75,0.6777778,4,5,0,3,35,5,1,4.846153846,1,"St_Marks_Perrenial",16,45,10,1,3,0,2,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,419
"10042",10618,443,419,2,2,7,1,1,2,3,40,1,0,3,52000,1,2,2,45,10,30,24,75,0.6777778,4,5,0,3,35,5,1,4.846153846,1,"St_Marks_Perrenial",16,45,10,1,3,0,3,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,419
"10045",10621,443,419,1,2,8,1,-1,1,1,40,1,0,3,52000,1,2,2,45,10,30,24,75,0.6777778,4,5,0,3,35,5,1,4.846153846,1,"St_Marks_Perrenial",16,45,10,1,3,0,4,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,419
"10051",10627,443,419,3,2,10,0,1,1,0,5,1,0,3,52000,1,2,2,45,10,30,24,75,0.6777778,4,5,0,3,35,5,1,4.846153846,1,"St_Marks_Perrenial",16,45,10,1,3,0,5,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,419
"10054",10630,443,419,2,2,11,1,-1,1,3,20,1,0,3,52000,1,2,2,45,10,30,24,75,0.6777778,4,5,0,3,35,5,1,4.846153846,1,"St_Marks_Perrenial",16,45,10,1,3,0,6,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,419
"10057",10633,444,420,1,2,3,2,1,2,0,0,1,0,3,-999,1,2,2,20,5,6,24,25,0.6777778,4,4,1,4,45,2,1,3.692307692,0,"St_Marks_Perrenial",16,20,5,0,3,0,1,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,420
"10062",10638,444,420,2,2,6,2,1,0,1,40,1,0,3,-999,1,2,2,20,5,6,24,25,0.6777778,4,4,1,4,45,2,1,3.692307692,0,"St_Marks_Perrenial",16,20,5,0,3,0,2,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,420
"10065",10641,444,420,1,2,7,1,1,0,1,5,1,0,3,-999,1,2,2,20,5,6,24,25,0.6777778,4,4,1,4,45,2,1,3.692307692,0,"St_Marks_Perrenial",16,20,5,0,3,0,3,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,420
"10070",10646,444,420,2,2,8,0,0,2,0,5,1,0,3,-999,1,2,2,20,5,6,24,25,0.6777778,4,4,1,4,45,2,1,3.692307692,0,"St_Marks_Perrenial",16,20,5,0,3,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,420
"10074",10650,444,420,2,2,10,2,0,1,3,20,1,0,3,-999,1,2,2,20,5,6,24,25,0.6777778,4,4,1,4,45,2,1,3.692307692,0,"St_Marks_Perrenial",16,20,5,0,3,0,5,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,420
"10077",10653,444,420,1,2,11,1,1,0,3,5,1,0,3,-999,1,2,2,20,5,6,24,25,0.6777778,4,4,1,4,45,2,1,3.692307692,0,"St_Marks_Perrenial",16,20,5,0,3,0,6,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,420
"10082",10658,445,421,2,2,3,0,-1,0,2,10,1,0,2,36400,1,3,4,120,-999,6,10,25,0.675,5,5,1,2,25,3,1,3.923076923,1,"St_Andrews_Annual",14,120,NA,0,4,0,1,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,421
"10086",10662,445,421,2,2,6,2,1,0,1,40,1,0,2,36400,1,3,4,120,-999,6,10,25,0.675,5,5,1,2,25,3,1,3.923076923,1,"St_Andrews_Annual",14,120,NA,0,4,0,2,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,421
"10091",10667,445,421,3,2,7,2,-1,2,1,10,1,0,2,36400,1,3,4,120,-999,6,10,25,0.675,5,5,1,2,25,3,1,3.923076923,1,"St_Andrews_Annual",14,120,NA,0,4,0,3,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,421
"10094",10670,445,421,2,2,8,0,0,2,0,5,1,0,2,36400,1,3,4,120,-999,6,10,25,0.675,5,5,1,2,25,3,1,3.923076923,1,"St_Andrews_Annual",14,120,NA,0,4,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,421
"10099",10675,445,421,3,2,10,0,1,1,0,5,1,0,2,36400,1,3,4,120,-999,6,10,25,0.675,5,5,1,2,25,3,1,3.923076923,1,"St_Andrews_Annual",14,120,NA,0,4,0,5,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,421
"10103",10679,445,421,3,2,11,1,1,2,0,10,1,0,2,36400,1,3,4,120,-999,6,10,25,0.675,5,5,1,2,25,3,1,3.923076923,1,"St_Andrews_Annual",14,120,NA,0,4,0,6,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,421
"10107",10683,446,422,3,2,3,1,0,0,3,60,1,0,2,36400,1,3,4,30,10,11,10,25,0.675,4,5,0,2,25,3,1,6.230769231,0,"St_Andrews_Annual",14,30,10,0,5,0,1,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,422
"10109",10685,446,422,1,2,6,0,-1,2,3,40,1,0,2,36400,1,3,4,30,10,11,10,25,0.675,4,5,0,2,25,3,1,6.230769231,0,"St_Andrews_Annual",14,30,10,0,5,0,2,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,422
"10114",10690,446,422,2,2,7,1,1,2,3,40,1,0,2,36400,1,3,4,30,10,11,10,25,0.675,4,5,0,2,25,3,1,6.230769231,0,"St_Andrews_Annual",14,30,10,0,5,0,3,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,422
"10118",10694,446,422,2,2,8,0,0,2,0,5,1,0,2,36400,1,3,4,30,10,11,10,25,0.675,4,5,0,2,25,3,1,6.230769231,0,"St_Andrews_Annual",14,30,10,0,5,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,422
"10122",10698,446,422,2,2,10,2,0,1,3,20,1,0,2,36400,1,3,4,30,10,11,10,25,0.675,4,5,0,2,25,3,1,6.230769231,0,"St_Andrews_Annual",14,30,10,0,5,0,5,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,422
"10126",10702,446,422,2,2,11,1,-1,1,3,20,1,0,2,36400,1,3,4,30,10,11,10,25,0.675,4,5,0,2,25,3,1,6.230769231,0,"St_Andrews_Annual",14,30,10,0,5,0,6,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,422
"10129",10705,447,423,1,2,3,2,1,2,0,0,1,0,2,26000,1,3,2,120,5,6,10,100,0.675,4,4,1,2,25,5,2,4.384615385,0,"St_Andrews_Annual",14,120,5,0,3,0,1,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,423
"10135",10711,447,423,3,2,6,0,-1,2,2,5,1,0,2,26000,1,3,2,120,5,6,10,100,0.675,4,4,1,2,25,5,2,4.384615385,0,"St_Andrews_Annual",14,120,5,0,3,0,2,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,423
"10137",10713,447,423,1,2,7,1,1,0,1,5,1,0,2,26000,1,3,2,120,5,6,10,100,0.675,4,4,1,2,25,5,2,4.384615385,0,"St_Andrews_Annual",14,120,5,0,3,0,3,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,423
"10144",10720,447,423,4,2,8,0,0,0,0,0,1,1,2,26000,1,3,2,120,5,6,10,100,0.675,4,4,1,2,25,5,2,4.384615385,0,"St_Andrews_Annual",14,120,5,0,3,0,4,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,423
"10148",10724,447,423,4,2,10,0,0,0,0,0,1,1,2,26000,1,3,2,120,5,6,10,100,0.675,4,4,1,2,25,5,2,4.384615385,0,"St_Andrews_Annual",14,120,5,0,3,0,5,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,423
"10149",10725,447,423,1,2,11,1,1,0,3,5,1,0,2,26000,1,3,2,120,5,6,10,100,0.675,4,4,1,2,25,5,2,4.384615385,0,"St_Andrews_Annual",14,120,5,0,3,0,6,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,423
"10153",10729,448,424,1,2,3,2,1,2,0,0,1,0,2,15559,1,3,4,10,5,6,13,75,0.6964286,5,4,0,4,45,5,1,5.076923077,1,"Gores_Marsh_Annual",3,10,5,0,4,0,1,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,424
"10160",10736,448,424,4,2,6,0,0,0,0,0,1,1,2,15559,1,3,4,10,5,6,13,75,0.6964286,5,4,0,4,45,5,1,5.076923077,1,"Gores_Marsh_Annual",3,10,5,0,4,0,2,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,424
"10161",10737,448,424,1,2,7,1,1,0,1,5,1,0,2,15559,1,3,4,10,5,6,13,75,0.6964286,5,4,0,4,45,5,1,5.076923077,1,"Gores_Marsh_Annual",3,10,5,0,4,0,3,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,424
"10166",10742,448,424,2,2,8,0,0,2,0,5,1,0,2,15559,1,3,4,10,5,6,13,75,0.6964286,5,4,0,4,45,5,1,5.076923077,1,"Gores_Marsh_Annual",3,10,5,0,4,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,424
"10171",10747,448,424,3,2,10,0,1,1,0,5,1,0,2,15559,1,3,4,10,5,6,13,75,0.6964286,5,4,0,4,45,5,1,5.076923077,1,"Gores_Marsh_Annual",3,10,5,0,4,0,5,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,424
"10173",10749,448,424,1,2,11,1,1,0,3,5,1,0,2,15559,1,3,4,10,5,6,13,75,0.6964286,5,4,0,4,45,5,1,5.076923077,1,"Gores_Marsh_Annual",3,10,5,0,4,0,6,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,424
"10179",10755,449,425,3,2,3,1,0,0,3,60,1,0,2,-999,1,3,1,5,1,21,13,50,0.6964286,5,5,0,6,65,5,4,5.384615385,1,"Gores_Marsh_Annual",3,5,1,1,2,0,1,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,425
"10181",10757,449,425,1,2,6,0,-1,2,3,40,1,0,2,-999,1,3,1,5,1,21,13,50,0.6964286,5,5,0,6,65,5,4,5.384615385,1,"Gores_Marsh_Annual",3,5,1,1,2,0,2,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,425
"10186",10762,449,425,2,2,7,1,1,2,3,40,1,0,2,-999,1,3,1,5,1,21,13,50,0.6964286,5,5,0,6,65,5,4,5.384615385,1,"Gores_Marsh_Annual",3,5,1,1,2,0,3,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,425
"10189",10765,449,425,1,2,8,1,-1,1,1,40,1,0,2,-999,1,3,1,5,1,21,13,50,0.6964286,5,5,0,6,65,5,4,5.384615385,1,"Gores_Marsh_Annual",3,5,1,1,2,0,4,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,425
"10194",10770,449,425,2,2,10,2,0,1,3,20,1,0,2,-999,1,3,1,5,1,21,13,50,0.6964286,5,5,0,6,65,5,4,5.384615385,1,"Gores_Marsh_Annual",3,5,1,1,2,0,5,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,425
"10198",10774,449,425,2,2,11,1,-1,1,3,20,1,0,2,-999,1,3,1,5,1,21,13,50,0.6964286,5,5,0,6,65,5,4,5.384615385,1,"Gores_Marsh_Annual",3,5,1,1,2,0,6,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,425
"10204",10780,450,426,4,2,3,0,0,0,0,0,1,1,2,2500,1,3,2,60,2,1,13,100,0.6964286,1,1,1,5,55,2,1,4,0,"Gores_Marsh_Annual",3,60,2,0,3,3,1,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,426
"10208",10784,450,426,4,2,6,0,0,0,0,0,1,1,2,2500,1,3,2,60,2,1,13,100,0.6964286,1,1,1,5,55,2,1,4,0,"Gores_Marsh_Annual",3,60,2,0,3,3,2,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,426
"10212",10788,450,426,4,2,7,0,0,0,0,0,1,1,2,2500,1,3,2,60,2,1,13,100,0.6964286,1,1,1,5,55,2,1,4,0,"Gores_Marsh_Annual",3,60,2,0,3,3,3,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,426
"10216",10792,450,426,4,2,8,0,0,0,0,0,1,1,2,2500,1,3,2,60,2,1,13,100,0.6964286,1,1,1,5,55,2,1,4,0,"Gores_Marsh_Annual",3,60,2,0,3,3,4,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,426
"10220",10796,450,426,4,2,10,0,0,0,0,0,1,1,2,2500,1,3,2,60,2,1,13,100,0.6964286,1,1,1,5,55,2,1,4,0,"Gores_Marsh_Annual",3,60,2,0,3,3,5,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,426
"10224",10800,450,426,4,2,11,0,0,0,0,0,1,1,2,2500,1,3,2,60,2,1,13,100,0.6964286,1,1,1,5,55,2,1,4,0,"Gores_Marsh_Annual",3,60,2,0,3,3,6,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,426
"10225",10801,451,427,1,2,3,2,1,2,0,0,1,0,2,36400,1,3,2,1,3,11,13,75,0.6964286,2,4,1,4,45,2,1,4.846153846,0,"Gores_Marsh_Annual",3,1,3,0,2,2,1,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,427
"10232",10808,451,427,4,2,6,0,0,0,0,0,1,1,2,36400,1,3,2,1,3,11,13,75,0.6964286,2,4,1,4,45,2,1,4.846153846,0,"Gores_Marsh_Annual",3,1,3,0,2,2,2,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,427
"10236",10812,451,427,4,2,7,0,0,0,0,0,1,1,2,36400,1,3,2,1,3,11,13,75,0.6964286,2,4,1,4,45,2,1,4.846153846,0,"Gores_Marsh_Annual",3,1,3,0,2,2,3,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,427
"10240",10816,451,427,4,2,8,0,0,0,0,0,1,1,2,36400,1,3,2,1,3,11,13,75,0.6964286,2,4,1,4,45,2,1,4.846153846,0,"Gores_Marsh_Annual",3,1,3,0,2,2,4,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,427
"10244",10820,451,427,4,2,10,0,0,0,0,0,1,1,2,36400,1,3,2,1,3,11,13,75,0.6964286,2,4,1,4,45,2,1,4.846153846,0,"Gores_Marsh_Annual",3,1,3,0,2,2,5,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,427
"10248",10824,451,427,4,2,11,0,0,0,0,0,1,1,2,36400,1,3,2,1,3,11,13,75,0.6964286,2,4,1,4,45,2,1,4.846153846,0,"Gores_Marsh_Annual",3,1,3,0,2,2,6,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,427
"10251",10827,452,428,3,2,3,1,0,0,3,60,1,0,2,10400,1,3,2,2,10,6,13,25,0.6964286,2,3,0,4,45,5,2,6.538461538,0,"Gores_Marsh_Annual",3,2,10,0,1,1,1,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,428
"10254",10830,452,428,2,2,6,2,1,0,1,40,1,0,2,10400,1,3,2,2,10,6,13,25,0.6964286,2,3,0,4,45,5,2,6.538461538,0,"Gores_Marsh_Annual",3,2,10,0,1,1,2,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,428
"10258",10834,452,428,2,2,7,1,1,2,3,40,1,0,2,10400,1,3,2,2,10,6,13,25,0.6964286,2,3,0,4,45,5,2,6.538461538,0,"Gores_Marsh_Annual",3,2,10,0,1,1,3,1,0,2,0,-1,0,1,0,1,2,0,0,1,0,3,0,40,5,40,0,428
"10261",10837,452,428,1,2,8,1,-1,1,1,40,1,0,2,10400,1,3,2,2,10,6,13,25,0.6964286,2,3,0,4,45,5,2,6.538461538,0,"Gores_Marsh_Annual",3,2,10,0,1,1,4,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,428
